ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
ENSG00000213588	2716	8	8	0	0	2.94550810014728	111.428769771782	8	8	0	0	2.94550810014728	111.428769771782
ENSG00000242014	304	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000030110	2267	23	22	0.0434782608695652	1	10.1455668284076	383.807476295967	19	18	0.0526315789473684	1	8.38112042346714	317.058349983625
ENSG00000204188	960	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000197251	2107	1	1	0	0	0.474608448030375	17.9544695479449	1	1	0	0	0.474608448030375	17.9544695479449
ENSG00000096433	9870	20	20	0	0	2.02634245187437	76.6566714032824	20	20	0	0	2.02634245187437	76.6566714032824
ENSG00000137288	4689	6	6	0	0	1.27959053103007	48.4069959533204	6	6	0	0	1.27959053103007	48.4069959533204
ENSG00000269490	279	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000266509	107	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000161896	2822	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000161904	6788	11	11	0	0	1.6205067766647	61.303880482133	11	11	0	0	1.6205067766647	61.303880482133
ENSG00000096395	566	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000249346	3796	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000271362	242	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000233183	10366	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000221697	80	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124493	13049	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000221779	62	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000271231	1300	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000214810	311	2	2	0	0	6.43086816720257	243.280175803986	0	0	NA	0	0	0
ENSG00000137309	2327	82	79	0.0365853658536585	3	35.2385045122475	1333.07499857182	79	76	0.0379746835443038	3	33.9492909325312	1284.30396203871
ENSG00000186577	2229	5	5	0	0	2.24315836698071	84.8588320716013	5	5	0	0	2.24315836698071	84.8588320716013
ENSG00000220583	363	1	1	0	0	2.75482093663912	104.215061535867	1	1	0	0	2.75482093663912	104.215061535867
ENSG00000225339	7090	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000272325	9905	1	1	0	0	0.100959111559818	3.81928998864411	1	1	0	0	0.100959111559818	3.81928998864411
ENSG00000270800	876	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124614	1637	5	5	0	0	3.0543677458766	115.546937500061	1	1	0	0	0.610873549175321	23.1093875000121
ENSG00000124507	4712	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000221635	140	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124664	1914	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000196114	399	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000196821	4551	37	37	0	0	8.13008130081301	307.561523069267	37	37	0	0	8.13008130081301	307.561523069267
ENSG00000216636	721	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000239059	105	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000265123	286	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000220643	280	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000238484	104	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000272288	771	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000186328	328	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000217130	498	1	1	0	0	2.00803212851406	75.9639906375901	0	0	NA	0	0	0
ENSG00000124562	1277	42	34	0.19047619047619	8	32.8895849647612	1244.21521392	38	31	0.184210526315789	7	29.7572435395458	1125.71852688
ENSG00000065060	9844	14	12	0.142857142857143	2	1.42218610321008	53.8013960509222	14	12	0.142857142857143	2	1.42218610321008	53.8013960509222
ENSG00000206717	98	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000064995	1580	1	1	0	0	0.632911392405063	23.943080593367	1	1	0	0	0.632911392405063	23.943080593367
ENSG00000064999	6766	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000187762	310	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124678	3306	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000264241	85	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000146197	7410	1	1	0	0	0.134952766531714	5.10527224527933	1	1	0	0	0.134952766531714	5.10527224527933
ENSG00000272374	4261	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000065029	6789	8	7	0.125	1	1.17837678597732	44.5780731624921	8	7	0.125	1	1.17837678597732	44.5780731624921
ENSG00000217004	328	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000023892	2675	12	11	0.0833333333333333	1	4.48598130841121	169.704974972052	12	11	0.0833333333333333	1	4.48598130841121	169.704974972052
ENSG00000112033	4458	4	4	0	0	0.897263346792284	33.9435328286405	4	4	0	0	0.897263346792284	33.9435328286405
ENSG00000227154	839	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112039	2554	1	1	0	0	0.391542678151919	14.8120858799999	1	1	0	0	0.391542678151919	14.8120858799999
ENSG00000198755	1501	223	191	0.143497757847534	32	148.56762158561	5620.32312875878	219	188	0.141552511415525	31	145.902731512325	5519.51015783934
ENSG00000007866	3046	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112041	2958	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000228559	595	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000219023	392	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000096060	10628	26	25	0.0384615384615385	1	2.44636808430561	92.5462693616406	26	25	0.0384615384615385	1	2.44636808430561	92.5462693616406
ENSG00000218749	307	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000212579	128	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000265527	73	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000223063	136	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000232909	669	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000157343	1418	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000220734	628	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000196748	611	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204140	790	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137392	526	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000197753	2961	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000096063	6692	29	29	0	0	4.3335325762104	163.937829167375	27	27	0	0	4.03466826060968	152.631771983419
ENSG00000112053	6036	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000271304	557	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112062	6826	16	15	0.0625	1	2.34397890418986	88.6728797832285	16	15	0.0625	1	2.34397890418986	88.6728797832285
ENSG00000237719	656	1	1	0	0	1.52439024390244	57.6677855754876	1	1	0	0	1.52439024390244	57.6677855754876
ENSG00000156711	2738	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000221743	91	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000246982	1463	2	2	0	0	1.36705399863295	51.7157448223101	2	2	0	0	1.36705399863295	51.7157448223101
ENSG00000096070	6618	5	5	0	0	0.755515261408281	28.5811932135992	5	5	0	0	0.755515261408281	28.5811932135992
ENSG00000180316	2567	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000189325	3736	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000010030	2369	2	2	0	0	0.844238075137189	31.937583231338	2	2	0	0	0.844238075137189	31.937583231338
ENSG00000224666	319	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000179165	2108	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112078	6239	31	31	0	0	4.96874499118448	187.967957599474	31	31	0	0	4.96874499118448	187.967957599474
ENSG00000240733	287	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112079	3576	17	16	0.0588235294117647	1	4.75391498881432	179.840924143691	17	16	0.0588235294117647	1	4.75391498881432	179.840924143691
ENSG00000264878	82	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000239964	308	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112081	5283	130	122	0.0615384615384615	8	24.6072307401098	930.893195888242	128	120	0.0625	8	24.2286579594927	916.571762105346
ENSG00000263894	77	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000238554	128	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000251864	107	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000213500	1454	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124762	2985	41	41	0	0	13.7353433835846	519.608965104963	41	41	0	0	13.7353433835846	519.608965104963
ENSG00000255587	2747	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000220349	937	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124772	4067	20	19	0.05	1	4.9176297024834	186.034262785935	20	19	0.05	1	4.9176297024834	186.034262785935
ENSG00000137168	1810	12	11	0.0833333333333333	1	6.62983425414365	250.80707627085	12	11	0.0833333333333333	1	6.62983425414365	250.80707627085
ENSG00000198663	7340	29	28	0.0344827586206897	1	3.95095367847411	149.464843704098	29	28	0.0344827586206897	1	3.95095367847411	149.464843704098
ENSG00000232598	497	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000164530	2190	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137409	3126	23	20	0.130434782608696	3	7.3576455534229	278.340226731592	23	20	0.130434782608696	3	7.3576455534229	278.340226731592
ENSG00000146192	10167	18	16	0.111111111111111	2	1.77043375627029	66.9756282163232	15	13	0.133333333333333	2	1.47536146355857	55.8130235136026
ENSG00000226976	571	1	1	0	0	1.75131348511384	66.252307070963	0	0	NA	0	0	0
ENSG00000216412	495	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137193	2977	3	2	0.333333333333333	1	1.00772589855559	38.1223386001208	3	2	0.333333333333333	1	1.00772589855559	38.1223386001208
ENSG00000252687	72	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000172738	2737	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000238375	103	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000065491	3462	3	3	0	0	0.866551126516464	32.7816874675216	3	3	0	0	0.866551126516464	32.7816874675216
ENSG00000112130	6575	5	5	0	0	0.760456273764259	28.7681120437413	5	5	0	0	0.760456273764259	28.7681120437413
ENSG00000239953	296	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137200	5274	75	69	0.08	6	14.2207053469852	537.970240863479	75	69	0.08	6	14.2207053469852	537.970240863479
ENSG00000198937	619	11	11	0	0	17.7705977382876	672.262909067397	11	11	0	0	17.7705977382876	672.262909067397
ENSG00000204110	537	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000229559	943	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000227920	998	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000263926	58	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112139	12385	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225945	419	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000156639	4036	24	24	0	0	5.94648166501487	224.95580180884	22	22	0	0	5.45094152626363	206.209484991436
ENSG00000243313	264	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000200597	170	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000218521	482	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183826	9451	3	3	0	0	0.317426727330441	12.0082744696391	3	3	0	0	0.317426727330441	12.0082744696391
ENSG00000200706	72	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000238716	82	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226533	560	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000199938	106	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000217227	1207	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124767	2352	47	46	0.0212765957446809	1	19.9829931972789	755.957978258263	47	46	0.0212765957446809	1	19.9829931972789	755.957978258263
ENSG00000236355	400	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124721	15051	3	3	0	0	0.199322304165836	7.5403761884632	3	3	0	0	0.199322304165836	7.5403761884632
ENSG00000244297	298	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000219273	1790	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000212586	98	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231150	1213	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000220076	123	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000220556	383	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112164	3105	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112167	2925	2	2	0	0	0.683760683760684	25.8667127094153	2	2	0	0	0.683760683760684	25.8667127094153
ENSG00000217165	2632	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000164626	3756	1	1	0	0	0.266240681576145	10.0719029120127	1	1	0	0	0.266240681576145	10.0719029120127
ENSG00000124780	2172	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000095981	1860	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000164627	12593	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000218986	426	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231276	1133	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000252990	120	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000146122	7419	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000235033	6854	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124615	5174	1	1	0	0	0.193274062620796	7.31157080354076	1	1	0	0	0.193274062620796	7.31157080354076
ENSG00000180211	420	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000220586	1099	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000227131	539	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204091	1615	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000204092	554	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226070	824	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000156564	3270	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000252767	103	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236075	292	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226454	421	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237947	613	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124602	2986	1	1	0	0	0.334896182183523	12.669145123081	1	1	0	0	0.334896182183523	12.669145123081
ENSG00000124596	6523	10	10	0	0	1.5330369461904	57.9948909052888	10	10	0	0	1.5330369461904	57.9948909052888
ENSG00000112212	988	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124701	1151	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000001167	3811	14	14	0	0	3.67357648911047	138.971645952579	14	14	0	0	3.67357648911047	138.971645952579
ENSG00000161912	5739	2	2	0	0	0.348492768775048	13.1835049093988	2	2	0	0	0.348492768775048	13.1835049093988
ENSG00000161911	1483	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000095970	1095	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112195	3302	25	25	0	0	7.57116898849182	286.417832658388	25	25	0	0	7.57116898849182	286.417832658388
ENSG00000184106	1230	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000188056	2712	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000212176	107	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000225690	576	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124731	4329	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000218809	365	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206745	107	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000213461	400	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000096264	1219	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000238867	60	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000234753	934	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226917	999	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137166	6170	11	10	0.0909090909090909	1	1.78282009724473	67.4442043294519	11	10	0.0909090909090909	1	1.78282009724473	67.4442043294519
ENSG00000266494	66	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112559	2523	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000230913	744	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112561	5648	11	11	0	0	1.94759206798867	73.6775390780309	11	11	0	0	1.94759206798867	73.6775390780309
ENSG00000268275	36	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231102	408	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000096088	2025	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000269387	169	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137218	2858	1	1	0	0	0.349895031490553	13.2365526023512	1	1	0	0	0.349895031490553	13.2365526023512
ENSG00000124593	4731	1	1	0	0	0.21137180300148	7.99620954079896	1	1	0	0	0.21137180300148	7.99620954079896
ENSG00000214736	637	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000164663	11259	4	4	0	0	0.355271338484768	13.4399386579696	4	4	0	0	0.355271338484768	13.4399386579696
ENSG00000268745	68	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000206977	140	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000227516	403	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124641	3278	7	7	0	0	2.13544844417328	80.7841584388771	5	5	0	0	1.52532031726663	57.7029703134836
ENSG00000207371	111	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112578	2248	10	10	0	0	4.44839857651246	168.283217693594	8	8	0	0	3.55871886120996	134.626574154875
ENSG00000112576	5300	20	20	0	0	3.77358490566038	142.754971084981	18	18	0	0	3.39622641509434	128.479473976483
ENSG00000206875	107	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000223946	161	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137413	9286	10	10	0	0	1.07688994184794	40.7388190152055	10	10	0	0	1.07688994184794	40.7388190152055
ENSG00000261068	2022	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000188112	6852	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000048545	2317	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000214732	552	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112599	1113	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000048544	2110	17	14	0.176470588235294	3	8.05687203791469	304.792011724094	17	14	0.176470588235294	3	8.05687203791469	304.792011724094
ENSG00000124496	7732	13	13	0	0	1.68132436627005	63.6046139922088	13	13	0	0	1.68132436627005	63.6046139922088
ENSG00000221252	197	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237107	313	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000238611	107	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000024048	8997	19	19	0	0	2.11181504946093	79.8901055254949	19	19	0	0	2.11181504946093	79.8901055254949
ENSG00000206848	107	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112619	2974	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000213435	467	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124659	2157	7	7	0	0	3.24524802967084	122.767951489402	7	7	0	0	3.24524802967084	122.767951489402
ENSG00000112624	6688	5	5	0	0	0.747607655502392	28.2820479497009	5	5	0	0	0.747607655502392	28.2820479497009
ENSG00000146223	7809	57	52	0.087719298245614	5	7.2992700729927	276.131878376057	53	48	0.0943396226415094	5	6.78704059418619	256.754202700545
ENSG00000221821	550	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000171611	1123	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137161	1704	47	46	0.0212765957446809	1	27.5821596244131	1043.43495590577	47	46	0.0212765957446809	1	27.5821596244131	1043.43495590577
ENSG00000231113	1490	1	1	0	0	0.671140939597315	25.3893069379328	1	1	0	0	0.671140939597315	25.3893069379328
ENSG00000181524	421	1	1	0	0	2.37529691211401	89.8576421318762	1	1	0	0	2.37529691211401	89.8576421318762
ENSG00000124713	1072	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124587	3499	15	15	0	0	4.28693912546442	162.175195788167	15	15	0	0	4.28693912546442	162.175195788167
ENSG00000112640	3314	14	14	0	0	4.22450211225106	159.813199373952	14	14	0	0	4.22450211225106	159.813199373952
ENSG00000124733	1089	11	11	0	0	10.1010101010101	382.12189229818	11	11	0	0	10.1010101010101	382.12189229818
ENSG00000124702	2058	18	18	0	0	8.7463556851312	330.875224526413	18	18	0	0	8.7463556851312	330.875224526413
ENSG00000124541	2212	5	5	0	0	2.26039783001808	85.5110021191679	5	5	0	0	2.26039783001808	85.5110021191679
ENSG00000272223	509	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000240625	303	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000044090	5628	15	15	0	0	2.66524520255864	100.826405483795	15	15	0	0	2.66524520255864	100.826405483795
ENSG00000137171	6421	3	3	0	0	0.467216944401184	17.674848467927	3	3	0	0	0.467216944401184	17.674848467927
ENSG00000112651	2539	10	10	0	0	3.93855848759354	148.995932798424	10	10	0	0	3.93855848759354	148.995932798424
ENSG00000272170	409	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112655	9024	2	2	0	0	0.221631205673759	8.38432343473401	2	2	0	0	0.221631205673759	8.38432343473401
ENSG00000112658	4262	24	23	0.0416666666666667	1	5.63115908024402	213.027127193918	24	23	0.0416666666666667	1	5.63115908024402	213.027127193918
ENSG00000112659	12251	11	11	0	0	0.897885886866378	33.9670835615638	11	11	0	0	0.897885886866378	33.9670835615638
ENSG00000245261	980	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112667	1250	2	2	0	0	1.6	60.5281077400318	2	2	0	0	1.6	60.5281077400318
ENSG00000146216	7503	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137204	3527	1	1	0	0	0.283527076835838	10.7258484087099	1	1	0	0	0.283527076835838	10.7258484087099
ENSG00000146215	2453	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000171467	9559	50	47	0.06	3	5.23067266450466	197.876699118736	48	45	0.0625	3	5.02144575792447	189.961631153986
ENSG00000219222	127	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000220614	343	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000179157	741	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000226558	75	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124574	8083	2	2	0	0	0.247432883830261	9.36040265681551	2	2	0	0	0.247432883830261	9.36040265681551
ENSG00000171462	2236	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000207076	107	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000137221	5655	11	11	0	0	1.94518125552608	73.5863378802332	11	11	0	0	1.94518125552608	73.5863378802332
ENSG00000204052	2121	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000171453	2867	14	13	0.0714285714285714	1	4.88315312173003	184.730011414467	14	13	0.0714285714285714	1	4.88315312173003	184.730011414467
ENSG00000137207	3053	19	18	0.0526315789473684	1	6.22338683262365	235.431142945587	19	18	0.0526315789473684	1	6.22338683262365	235.431142945587
ENSG00000271754	545	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124571	8517	38	38	0	0	4.46166490548315	168.785083811877	38	38	0	0	4.46166490548315	168.785083811877
ENSG00000219470	882	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000252218	127	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000271970	548	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000170734	3663	15	15	0	0	4.0950040950041	154.914280661425	15	15	0	0	4.0950040950041	154.914280661425
ENSG00000203362	990	1	1	0	0	1.01010101010101	38.212189229818	1	1	0	0	1.01010101010101	38.212189229818
ENSG00000172432	4616	11	11	0	0	2.38301559792028	90.1496405356842	11	11	0	0	2.38301559792028	90.1496405356842
ENSG00000124688	1880	12	11	0.0833333333333333	1	6.38297872340426	241.46851492034	12	11	0.0833333333333333	1	6.38297872340426	241.46851492034
ENSG00000172426	2631	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000096080	1284	11	10	0.0909090909090909	1	8.56697819314642	324.089361925793	11	10	0.0909090909090909	1	8.56697819314642	324.089361925793
ENSG00000218107	803	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000236961	348	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112715	14431	19	18	0.0526315789473684	1	1.31661007553184	49.8074478146267	19	18	0.0526315789473684	1	1.31661007553184	49.8074478146267
ENSG00000272114	188	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000223469	394	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000237686	2296	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000181577	3917	4	4	0	0	1.02118968598417	38.631674585162	4	4	0	0	1.02118968598417	38.631674585162
ENSG00000265518	101	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000231881	1608	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000183239	455	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000180992	956	14	14	0	0	14.6443514644351	553.996802013889	14	14	0	0	14.6443514644351	553.996802013889
ENSG00000137216	4425	9	9	0	0	2.03389830508475	76.9425098390234	9	9	0	0	2.03389830508475	76.9425098390234
ENSG00000137225	3561	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000262179	843	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000112759	3433	42	42	0	0	12.2341974949024	462.820515052675	38	38	0	0	11.0690358287212	418.742370761944
ENSG00000096384	2796	851	780	0.0834312573443008	71	304.363376251788	11514.08701868	813	744	0.0848708487084871	69	290.772532188841	10999.944472605
ENSG00000157593	2053	13	13	0	0	6.3321967851924	239.547430778255	13	13	0	0	6.3321967851924	239.547430778255
ENSG00000265700	80	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000146232	2556	17	17	0	0	6.6510172143975	251.608429083661	17	17	0	0	6.6510172143975	251.608429083661
ENSG00000178233	5459	1	1	0	0	0.183183733284484	6.92985296529032	1	1	0	0	0.183183733284484	6.92985296529032
ENSG00000272442	3513	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000146221	3100	0	0	NA	0	0	0	0	0	NA	0	0	0
ENSG00000124608	4298	10	10	0	0	2.32666356444858	88.0178393148438	10	10	0	0	2.32666356444858	88.0178393148438
ENSG00000249481	1569	0	0	NA	0	0	0	0	0	NA	0	0	0
